id,User,Date,Tweet
333,officialABAT,2019-04-01 19:19:21+00:00,9. Pa Fasinro was Lagos Town Council Clerk when that Council was an administrative unit of Lagos created under a new Local Government Law in succession to the council created by the 1941 Ordinance.
334,officialABAT,2019-04-01 19:19:20+00:00,"8. ""Pa Fasinro was an important factor in the political and traditional histories of Lagos.  On the political and administrative fronts,"
335,officialABAT,2019-04-01 19:19:20+00:00,"7. ""He was elected to the Senate under the Unity Party of Nigeria, a progressive party that is one of the ideological precursors of the Alliance for Democracy, Action Congress of Nigeria and All Progressives Congress."
336,officialABAT,2019-04-01 19:19:20+00:00,"6. ""Whether as the first Clerk of the Lagos City Council or Senator representing Lagos State, he gave his best. Pa Fasinro truly served Lagos to the best of his abilities. As such he shall always stand as an example to all of us."
337,officialABAT,2019-04-01 19:19:19+00:00,"5. A devout Muslim, he committed himself to the betterment of humankind and the history of his life bears the fruits of his selfless devotion to the people."
338,officialABAT,2019-04-01 19:19:19+00:00,"4. ""He contributed immensely to Lagos and Nigeria as a lawyer, politician, administrator, legislator, author, and community leader."
339,officialABAT,2019-04-01 19:19:18+00:00,3. He believed in the innate goodness of the people and that democratic governance would help our people realize their fullest potentials.
340,officialABAT,2019-04-01 19:19:18+00:00,"2. ""A committed progressive, Papa fought to establish the rule of law and to give Lagosians a democratic egalitarian society."
341,officialABAT,2019-04-01 19:19:17+00:00,"1. ""Alhaji Hassan Adisa Fasinro was a true father of Lagos. Born and bred here, he personified the best of Lagos and dedicated his life to making Lagos a place of progressive governance, cultural richness and social justice for all its people."
342,officialABAT,2019-03-28 14:24:27+00:00,"25. Thank you for this wonderful birthday present you have given me. I have been enriched and energized by the intellectual exchange. I hope that you have too. Now, let’s move on to the Next Level.
 
Asiwaju Bola Tinubu.

Final- March 28 1500"
343,officialABAT,2019-03-28 14:24:26+00:00,24. Let it be that all may live in social contentment and tranquillity with his neighbour as well as with himself. This is what we mean by the Next Level.
344,officialABAT,2019-03-28 14:24:26+00:00,23. Government funded social security for the aged and government backed affordable housing and mortgage facilities are things we must continue to explore in an aggressive manner.
345,officialABAT,2019-03-28 14:24:25+00:00,22. We must applaud President Buhari for the historic innovations made in the agricultural sector. We must further encourage him to do even more.
346,officialABAT,2019-03-28 14:24:25+00:00,"21. INFRASTRUCTURE:
Government should continue to aggressively implement its national infrastructure plan."
347,officialABAT,2019-03-28 14:24:24+00:00,"20. POWER:  
I believe the second Buhari administration will work to increase electricity generation, transmission and distribution by more than 50 percent within the next 4 years."
348,officialABAT,2019-03-28 14:24:24+00:00,19. The single most important sector for the government’s focus is infrastructure. The most important of our infrastructural demands is power. This has been the greatest discovery of humanity in the last thousand years.
349,officialABAT,2019-03-28 14:24:23+00:00,"18. To pull the nation from poverty, government must play a decisive role. It must at times direct and even develop markets and opportunities. This is nothing novel."
350,officialABAT,2019-03-28 14:24:23+00:00,"17. That would be tantamount to racing to live in a building just as its long-term occupants were frantically rushing out, screaming that the edifice was mean and crumbling.  If we are smart, we dare not enter."
351,officialABAT,2019-03-28 14:24:23+00:00,"16. The Next Level must be seen as part of this global and historic dynamic.  
Our pursuit of the Next Level cannot be achieved by blindly following the economic path of other nations."
352,officialABAT,2019-03-28 14:24:22+00:00,"15. Mr. President, you have warned several times that the storm that approaches is not inevitable. It is born of a human folly and reckless greed. This means that it can be rectified by human wisdom and prudential action."
353,officialABAT,2019-03-28 14:24:22+00:00,14. Forecasters are predicting a global recession within the next 12-18 months. We must recognize these harsh economic tidings as advance warnings to the wise. Hence we must think deeper and work harder for our people in Nigeria.
354,officialABAT,2019-03-28 14:24:21+00:00,12. This truth is particularly acute when these very nations now face fundamental political and economic questions that cast doubt on the social utility and viability of the economic model under which they have travelled for the past 50 years.
355,officialABAT,2019-03-28 14:24:21+00:00,"11. However, to achieve durable progress, we can’t afford to work hard but in mindless devotion to the ways of other nations."
356,officialABAT,2019-03-28 14:24:20+00:00,"10. In this process, it is tempting and easy to borrow indiscriminately from those nations that seem to have mastered the art of democratic governance and to have achieved economic prosperity."
357,officialABAT,2019-03-28 14:24:20+00:00,"9. It has a much deeper and more profound meaning, perhaps even more than its authors contemplated. This is because we are a nation still in the process of defining itself politically and economically."
358,officialABAT,2019-03-28 14:24:19+00:00,"8. You see, Next Level is not just a trendy campaign phrase to be quickly discarded once victory has been achieved."
359,officialABAT,2019-03-28 14:24:19+00:00,7. You have enhanced our democratic and economic discourse at a moment when such public discussion is greatly needed.
360,officialABAT,2019-03-28 14:24:18+00:00,"6. I commend the Vice President, my dear friend, Professor Yemi Osinbajo, and his team for organizing another excellent Colloquium. VP Osinbajo and his team have done a fine job bringing us together again this day."
361,officialABAT,2019-03-28 14:24:18+00:00,"5. Here I must also thank our dear First Lady Aisha Buhari for her zeal, support and commitment to the betterment of this nation. You are a true role model for women in Africa."
362,officialABAT,2019-03-28 14:24:17+00:00,"4. Mr. President, you have gone far these past few years in laying a good foundation for the economic recovery of the country. We shall go farther still so that Nigeria truly reaches the next level with you leading the way."
363,officialABAT,2019-03-28 14:24:17+00:00,3. Instead you chose to be here and to even give me the compound honor of accepting to be the Chairman of this occasion.
364,officialABAT,2019-03-28 14:24:16+00:00,2. I want to thank President Buhari for sharing this special day with me. The pressure of affairs facing the leader of a nation is such that you could have easily found reasons why you could not participate.
365,officialABAT,2019-03-28 14:24:16+00:00,"1. WORK FOR THE PEOPLE
THAT THE PEOPLE MAY WORK FOR THEMSELVES"
366,officialABAT,2019-03-19 20:52:54+00:00,"14. Any reports to the contrary are just the lies and mongering of those whose love and support for democracy are much less than his”.

Tinubu Media Office,
Tunde Rahman
March 19."
